_elapsed,_wall,angular.x,angular.y,angular.z,linear.x,linear.y,linear.z
38.442004,1788156982.560753,0.0,0.0,0.0,0.0,0.0,0.0
38.543606,1788156982.662355,0.0,0.0,0.0,0.0,0.0,0.0
38.645586,1788156982.764335,0.0,0.0,0.0,0.0,0.0,0.0
38.747690,1788156982.866439,0.0,0.0,0.0,0.0,0.0,0.0
38.850287,1788156982.969036,0.0,0.0,0.0,0.0,0.0,0.0
38.952421,1788156983.071170,0.0,0.0,0.0,0.0,0.0,0.0
39.054897,1788156983.173646,0.0,0.0,0.0,0.0,0.0,0.0
39.157150,1788156983.275898,0.0,0.0,0.0,0.0,0.0,0.0
39.259337,1788156983.378086,0.0,0.0,0.0,0.0,0.0,0.0
39.363379,1788156983.482127,0.0,0.0,0.0,0.0,0.0,0.0
39.464642,1788156983.583390,0.0,0.0,0.0,0.0,0.0,0.0
39.567156,1788156983.685905,0.0,0.0,0.0,0.0,0.0,0.0
39.678237,1788156983.796986,0.0,0.0,0.0,0.0,0.0,0.0
39.783652,1788156983.902400,0.0,0.0,0.0,0.0,0.0,0.0
39.886786,1788156984.005534,0.0,0.0,0.0,0.0,0.0,0.0
39.987158,1788156984.105907,0.0,0.0,0.0,0.0,0.0,0.0
40.091149,1788156984.209897,0.0,0.0,0.0,0.0,0.0,0.0
40.192315,1788156984.311063,0.0,0.0,0.0,0.0,0.0,0.0
40.296862,1788156984.415611,0.0,0.0,0.0,0.0,0.0,0.0
40.397580,1788156984.516329,0.0,0.0,0.0,0.0,0.0,0.0
40.502892,1788156984.621641,0.0,0.0,0.0,0.0,0.0,0.0
40.605441,1788156984.724189,0.0,0.0,0.0,0.0,0.0,0.0
40.709238,1788156984.827986,0.0,0.0,0.0,0.0,0.0,0.0
40.813052,1788156984.931800,0.0,0.0,0.0,0.0,0.0,0.0
40.917006,1788156985.035755,0.0,0.0,0.0,0.0,0.0,0.0
41.023676,1788156985.142425,0.0,0.0,0.0,0.0,0.0,0.0
41.125462,1788156985.244210,0.0,0.0,0.0,0.0,0.0,0.0
41.227841,1788156985.346589,0.0,0.0,0.0,0.0,0.0,0.0
41.329746,1788156985.448495,0.0,0.0,0.0,0.0,0.0,0.0
41.436303,1788156985.555052,0.0,0.0,0.0,0.0,0.0,0.0
41.540634,1788156985.659383,0.0,0.0,0.0,0.0,0.0,0.0
41.644491,1788156985.763240,0.0,0.0,0.0,0.0,0.0,0.0
41.751678,1788156985.870427,0.0,0.0,0.0,0.0,0.0,0.0
41.854806,1788156985.973554,0.0,0.0,0.0,0.0,0.0,0.0
41.960669,1788156986.079418,0.0,0.0,0.0,0.0,0.0,0.0
42.066966,1788156986.185715,0.0,0.0,0.0,0.0,0.0,0.0
42.168819,1788156986.287567,0.0,0.0,0.0,0.0,0.0,0.0
42.273267,1788156986.392016,0.0,0.0,0.0,0.0,0.0,0.0
42.375435,1788156986.494184,0.0,0.0,0.0,0.0,0.0,0.0
42.476443,1788156986.595191,0.0,0.0,0.0,0.0,0.0,0.0
42.578598,1788156986.697347,0.0,0.0,0.0,0.0,0.0,0.0
42.680598,1788156986.799346,0.0,0.0,0.0,0.0,0.0,0.0
42.782634,1788156986.901382,0.0,0.0,0.0,0.0,0.0,0.0
42.885570,1788156987.004318,0.0,0.0,0.0,0.0,0.0,0.0
42.987733,1788156987.106482,0.0,0.0,0.0,0.0,0.0,0.0
43.090848,1788156987.209597,0.0,0.0,0.0,0.0,0.0,0.0
43.195234,1788156987.313982,0.0,0.0,0.0,0.0,0.0,0.0
43.298563,1788156987.417312,0.0,0.0,0.0,0.0,0.0,0.0
43.402289,1788156987.521037,0.0,0.0,0.0,0.0,0.0,0.0
43.505545,1788156987.624293,0.0,0.0,0.0,0.0,0.0,0.0
43.606433,1788156987.725182,0.0,0.0,0.0,0.0,0.0,0.0
43.711632,1788156987.830380,0.0,0.0,0.0,0.0,0.0,0.0
43.812358,1788156987.931106,0.0,0.0,0.0,0.0,0.0,0.0
43.917051,1788156988.035800,0.0,0.0,0.0,0.0,0.0,0.0
44.017766,1788156988.136515,0.0,0.0,0.0,0.0,0.0,0.0
44.122710,1788156988.241459,0.0,0.0,0.0,0.0,0.0,0.0
44.224271,1788156988.343019,0.0,0.0,0.0,0.0,0.0,0.0
44.325850,1788156988.444598,0.0,0.0,0.0,0.0,0.0,0.0
44.430335,1788156988.549084,0.0,0.0,0.0,0.0,0.0,0.0
44.531120,1788156988.649869,0.0,0.0,0.0,0.0,0.0,0.0
44.636735,1788156988.755484,0.0,0.0,0.0,0.0,0.0,0.0
44.737337,1788156988.856086,0.0,0.0,0.0,0.0,0.0,0.0
44.841513,1788156988.960262,0.0,0.0,0.0,0.0,0.0,0.0
44.945727,1788156989.064476,0.0,0.0,0.0,0.0,0.0,0.0
45.046501,1788156989.165250,0.0,0.0,0.0,0.0,0.0,0.0
45.150126,1788156989.268875,0.0,0.0,0.0,0.0,0.0,0.0
45.253830,1788156989.372579,0.0,0.0,0.0,0.0,0.0,0.0
45.357232,1788156989.475981,0.0,0.0,0.0,0.0,0.0,0.0
45.458837,1788156989.577585,0.0,0.0,0.0,0.0,0.0,0.0
45.563134,1788156989.681882,0.0,0.0,0.0,0.0,0.0,0.0
45.665872,1788156989.784621,0.0,0.0,0.0,0.0,0.0,0.0
45.768130,1788156989.886878,0.0,0.0,0.0,0.0,0.0,0.0
45.872465,1788156989.991214,0.0,0.0,0.0,0.0,0.0,0.0
45.973144,1788156990.091892,0.0,0.0,0.0,0.0,0.0,0.0
46.076352,1788156990.195101,0.0,0.0,0.0,0.0,0.0,0.0
46.178464,1788156990.297212,0.0,0.0,0.0,0.0,0.0,0.0
46.281253,1788156990.400002,0.0,0.0,0.0,0.0,0.0,0.0
46.387843,1788156990.506592,0.0,0.0,0.0,0.0,0.0,0.0
46.490521,1788156990.609270,0.0,0.0,0.0,0.0,0.0,0.0
46.593642,1788156990.712391,0.0,0.0,0.0,0.0,0.0,0.0
46.701206,1788156990.819955,0.0,0.0,0.0,0.0,0.0,0.0
46.805141,1788156990.923889,0.0,0.0,0.0,0.0,0.0,0.0
46.908837,1788156991.027585,0.0,0.0,0.0,0.0,0.0,0.0
47.011602,1788156991.130350,0.0,0.0,0.0,0.0,0.0,0.0
47.112273,1788156991.231021,0.0,0.0,0.0,0.0,0.0,0.0
47.215552,1788156991.334301,0.0,0.0,0.0,0.0,0.0,0.0
47.317640,1788156991.436389,0.0,0.0,0.0,0.0,0.0,0.0
47.419816,1788156991.538565,0.0,0.0,0.0,0.0,0.0,0.0
47.522098,1788156991.640846,0.0,0.0,0.0,0.0,0.0,0.0
47.627175,1788156991.745924,0.0,0.0,0.0,0.0,0.0,0.0
47.727671,1788156991.846420,0.0,0.0,0.0,0.0,0.0,0.0
47.829761,1788156991.948510,0.0,0.0,0.0,0.0,0.0,0.0
47.933545,1788156992.052294,0.0,0.0,0.0,0.0,0.0,0.0
48.037198,1788156992.155947,0.0,0.0,0.0,0.0,0.0,0.0
48.141287,1788156992.260036,0.0,0.0,0.0,0.0,0.0,0.0
48.245341,1788156992.364090,0.0,0.0,0.0,0.0,0.0,0.0
48.345700,1788156992.464449,0.0,0.0,0.0,0.0,0.0,0.0
48.449347,1788156992.568095,0.0,0.0,0.0,0.0,0.0,0.0
48.552495,1788156992.671243,0.0,0.0,0.0,0.0,0.0,0.0
48.654893,1788156992.773642,0.0,0.0,0.0,0.0,0.0,0.0
48.757569,1788156992.876317,0.0,0.0,0.0,0.0,0.0,0.0
48.860449,1788156992.979197,0.0,0.0,0.0,0.0,0.0,0.0
48.964375,1788156993.083124,0.0,0.0,0.0,0.0,0.0,0.0
49.065450,1788156993.184199,0.0,0.0,0.0,0.0,0.0,0.0
49.168195,1788156993.286943,0.0,0.0,0.0,0.0,0.0,0.0
49.271529,1788156993.390277,0.0,0.0,0.0,0.0,0.0,0.0
49.376269,1788156993.495018,0.0,0.0,0.0,0.0,0.0,0.0
49.475813,1788156993.594562,0.0,0.0,0.0,0.0,0.0,0.0
49.579330,1788156993.698079,0.0,0.0,0.0,0.0,0.0,0.0
49.682936,1788156993.801684,0.0,0.0,0.0,0.0,0.0,0.0
49.790829,1788156993.909578,0.0,0.0,0.0,0.0,0.0,0.0
49.894294,1788156994.013042,0.0,0.0,0.0,0.0,0.0,0.0
49.999162,1788156994.117911,0.0,0.0,0.0,0.0,0.0,0.0
50.102844,1788156994.221592,0.0,0.0,0.0,0.0,0.0,0.0
50.204524,1788156994.323272,0.0,0.0,0.0,0.0,0.0,0.0
50.306677,1788156994.425426,0.0,0.0,0.0,0.0,0.0,0.0
50.411016,1788156994.529765,0.0,0.0,0.0,0.0,0.0,0.0
50.514135,1788156994.632884,0.0,0.0,0.0,0.0,0.0,0.0
50.618533,1788156994.737282,0.0,0.0,0.0,0.0,0.0,0.0
50.720562,1788156994.839311,0.0,0.0,0.0,0.0,0.0,0.0
50.822487,1788156994.941235,0.0,0.0,0.0,0.0,0.0,0.0
50.925820,1788156995.044568,0.0,0.0,0.0,0.0,0.0,0.0
51.027961,1788156995.146710,0.0,0.0,0.0,0.0,0.0,0.0
51.130957,1788156995.249706,0.0,0.0,0.0,0.0,0.0,0.0
51.236253,1788156995.355001,0.0,0.0,0.0,0.0,0.0,0.0
51.337783,1788156995.456532,0.0,0.0,0.0,0.0,0.0,0.0
51.441951,1788156995.560699,0.0,0.0,0.0,0.0,0.0,0.0
51.542686,1788156995.661435,0.0,0.0,0.0,0.0,0.0,0.0
51.645956,1788156995.764705,0.0,0.0,0.0,0.0,0.0,0.0
51.748538,1788156995.867286,0.0,0.0,0.0,0.0,0.0,0.0
51.852154,1788156995.970902,0.0,0.0,0.0,0.0,0.0,0.0
51.955097,1788156996.073846,0.0,0.0,0.0,0.0,0.0,0.0
52.056643,1788156996.175391,0.0,0.0,0.0,0.0,0.0,0.0
52.158721,1788156996.277470,0.0,0.0,0.0,0.0,0.0,0.0
52.264427,1788156996.383175,0.0,0.0,0.0,0.0,0.0,0.0
52.365083,1788156996.483832,0.0,0.0,0.0,0.0,0.0,0.0
52.467263,1788156996.586012,0.0,0.0,0.0,0.0,0.0,0.0
52.569264,1788156996.688012,0.0,0.0,0.0,0.0,0.0,0.0
52.671402,1788156996.790150,0.0,0.0,0.0,0.0,0.0,0.0
52.773448,1788156996.892196,0.0,0.0,0.0,0.0,0.0,0.0
52.876137,1788156996.994886,0.0,0.0,0.0,0.0,0.0,0.0
52.980169,1788156997.098918,0.0,0.0,0.0,0.0,0.0,0.0
53.086759,1788156997.205508,0.0,0.0,0.0,0.0,0.0,0.0
53.189951,1788156997.308700,0.0,0.0,0.0,0.0,0.0,0.0
53.291092,1788156997.409840,0.0,0.0,0.0,0.0,0.0,0.0
53.395214,1788156997.513963,0.0,0.0,0.0,0.0,0.0,0.0
53.497616,1788156997.616365,0.0,0.0,0.0,0.0,0.0,0.0
53.599514,1788156997.718263,0.0,0.0,0.0,0.0,0.0,0.0
53.700214,1788156997.818962,0.0,0.0,0.0,0.0,0.0,0.0
53.804156,1788156997.922904,0.0,0.0,0.0,0.0,0.0,0.0
53.911166,1788156998.029915,0.0,0.0,0.0,0.0,0.0,0.0
54.019956,1788156998.138704,0.0,0.0,0.0,0.0,0.0,0.0
54.123339,1788156998.242088,0.0,0.0,0.0,0.0,0.0,0.0
54.236889,1788156998.355638,0.0,0.0,0.0,0.0,0.0,0.0
54.357454,1788156998.476203,0.0,0.0,0.0,0.0,0.0,0.0
54.461650,1788156998.580399,0.0,0.0,0.0,0.0,0.0,0.0
54.568877,1788156998.687626,0.0,0.0,0.0,0.0,0.0,0.0
54.671907,1788156998.790656,0.0,0.0,0.0,0.0,0.0,0.0
54.779263,1788156998.898012,0.0,0.0,0.0,0.0,0.0,0.0
54.890558,1788156999.009307,0.0,0.0,0.0,0.0,0.0,0.0
54.993395,1788156999.112144,0.0,0.0,0.0,0.0,0.0,0.0
55.099308,1788156999.218056,0.0,0.0,0.0,0.0,0.0,0.0
55.202355,1788156999.321104,0.0,0.0,0.0,0.0,0.0,0.0
55.305844,1788156999.424593,0.0,0.0,0.0,0.0,0.0,0.0
55.409354,1788156999.528103,0.0,0.0,0.0,0.0,0.0,0.0
55.513239,1788156999.631988,0.0,0.0,0.0,0.0,0.0,0.0
55.616925,1788156999.735673,0.0,0.0,0.0,0.0,0.0,0.0
55.720601,1788156999.839349,0.0,0.0,0.0,0.0,0.0,0.0
55.824801,1788156999.943550,0.0,0.0,0.0,0.0,0.0,0.0
55.928405,1788157000.047153,0.0,0.0,0.0,0.0,0.0,0.0
56.032682,1788157000.151431,0.0,0.0,0.0,0.0,0.0,0.0
56.133593,1788157000.252341,0.0,0.0,0.0,0.0,0.0,0.0
56.236543,1788157000.355291,0.0,0.0,0.0,0.0,0.0,0.0
56.341146,1788157000.459895,0.0,0.0,0.0,0.0,0.0,0.0
56.444185,1788157000.562934,0.0,0.0,0.0,0.0,0.0,0.0
56.546458,1788157000.665206,0.0,0.0,0.0,0.0,0.0,0.0
56.649216,1788157000.767965,0.0,0.0,0.0,0.0,0.0,0.0
56.752162,1788157000.870911,0.0,0.0,0.0,0.0,0.0,0.0
56.855762,1788157000.974511,0.0,0.0,0.0,0.0,0.0,0.0
56.958492,1788157001.077241,0.0,0.0,0.0,0.0,0.0,0.0
57.061988,1788157001.180737,0.0,0.0,0.0,0.0,0.0,0.0
57.165469,1788157001.284217,0.0,0.0,0.0,0.0,0.0,0.0
57.268786,1788157001.387535,0.0,0.0,0.0,0.0,0.0,0.0
57.373519,1788157001.492268,0.0,0.0,0.0,0.0,0.0,0.0
57.478473,1788157001.597222,0.0,0.0,0.0,0.0,0.0,0.0
57.588644,1788157001.707392,0.0,0.0,0.0,0.0,0.0,0.0
57.692428,1788157001.811176,0.0,0.0,0.0,0.1,0.0,0.0
58.000018,1788157002.118767,0.0,0.0,0.0,0.0,0.0,0.0
58.102580,1788157002.221329,0.0,0.0,0.0,0.0,0.0,0.0
58.206934,1788157002.325683,0.0,0.0,0.0,0.0,0.0,0.0
58.311169,1788157002.429917,0.0,0.0,0.0,0.0,0.0,0.0
58.413239,1788157002.531987,0.0,0.0,0.0,0.0,0.0,0.0
58.517877,1788157002.636626,0.0,0.0,0.0,0.0,0.0,0.0
58.618857,1788157002.737606,0.0,0.0,0.0,0.0,0.0,0.0
58.722466,1788157002.841215,0.0,0.0,0.0,0.0,0.0,0.0
58.826324,1788157002.945072,0.0,0.0,0.0,0.0,0.0,0.0
58.930114,1788157003.048862,0.0,0.0,0.0,0.0,0.0,0.0
59.032420,1788157003.151169,0.0,0.0,0.0,0.0,0.0,0.0
59.135696,1788157003.254445,0.0,0.0,0.0,0.0,0.0,0.0
59.237947,1788157003.356696,0.0,0.0,0.0,0.0,0.0,0.0
59.340253,1788157003.459002,0.0,0.0,0.0,0.0,0.0,0.0
59.442451,1788157003.561200,0.0,0.0,0.0,0.0,0.0,0.0
59.544677,1788157003.663425,0.0,0.0,0.0,0.0,0.0,0.0
59.646925,1788157003.765673,0.0,0.0,0.0,0.0,0.0,0.0
59.749197,1788157003.867946,0.0,0.0,0.0,0.0,0.0,0.0
59.851658,1788157003.970407,0.0,0.0,0.0,0.0,0.0,0.0
59.955136,1788157004.073884,0.0,0.0,0.0,0.0,0.0,0.0
60.059686,1788157004.178434,0.0,0.0,0.0,0.0,0.0,0.0
60.160046,1788157004.278795,0.0,0.0,0.0,0.0,0.0,0.0
60.263734,1788157004.382483,0.0,0.0,0.0,0.0,0.0,0.0
60.368437,1788157004.487186,0.0,0.0,0.0,0.0,0.0,0.0
60.469343,1788157004.588091,0.0,0.0,0.0,0.0,0.0,0.0
60.572656,1788157004.691404,0.0,0.0,0.0,0.0,0.0,0.0
60.676077,1788157004.794826,0.0,0.0,0.0,0.0,0.0,0.0
60.778355,1788157004.897104,0.0,0.0,0.0,0.0,0.0,0.0
60.883888,1788157005.002636,0.0,0.0,0.0,0.0,0.0,0.0
60.983969,1788157005.102718,0.0,0.0,0.0,0.0,0.0,0.0
61.087921,1788157005.206670,0.0,0.0,0.0,0.0,0.0,0.0
61.188704,1788157005.307453,0.0,0.0,0.0,0.0,0.0,0.0
61.292575,1788157005.411324,0.0,0.0,0.0,0.0,0.0,0.0
61.395816,1788157005.514565,0.0,0.0,0.0,0.0,0.0,0.0
61.499544,1788157005.618293,0.0,0.0,0.0,0.0,0.0,0.0
61.601869,1788157005.720618,0.0,0.0,0.0,0.0,0.0,0.0
61.704019,1788157005.822768,0.0,0.0,0.0,0.0,0.0,0.0
61.807280,1788157005.926028,0.0,0.0,0.0,0.0,0.0,0.0
61.911170,1788157006.029918,0.0,0.0,0.0,0.0,0.0,0.0
62.017145,1788157006.135893,0.0,0.0,0.0,0.0,0.0,0.0
62.118814,1788157006.237562,0.0,0.0,0.0,0.0,0.0,0.0
62.221910,1788157006.340659,0.0,0.0,0.0,0.0,0.0,0.0
62.327561,1788157006.446310,0.0,0.0,0.0,0.0,0.0,0.0
62.430507,1788157006.549256,0.0,0.0,0.0,0.0,0.0,0.0
62.534082,1788157006.652831,0.0,0.0,0.0,0.0,0.0,0.0
62.636315,1788157006.755064,0.0,0.0,0.0,0.0,0.0,0.0
62.739583,1788157006.858331,0.0,0.0,0.0,0.0,0.0,0.0
62.841883,1788157006.960632,0.0,0.0,0.0,0.0,0.0,0.0
62.946149,1788157007.064898,0.0,0.0,0.0,0.0,0.0,0.0
63.050446,1788157007.169195,0.0,0.0,0.0,0.0,0.0,0.0
63.153882,1788157007.272631,0.0,0.0,0.0,0.0,0.0,0.0
63.254688,1788157007.373436,0.0,0.0,0.0,0.0,0.0,0.0
63.357811,1788157007.476560,0.0,0.0,0.0,0.0,0.0,0.0
63.461048,1788157007.579797,0.0,0.0,0.0,0.0,0.0,0.0
63.567322,1788157007.686070,0.0,0.0,0.0,0.0,0.0,0.0
63.670026,1788157007.788774,0.0,0.0,0.0,0.0,0.0,0.0
63.773562,1788157007.892311,0.0,0.0,0.0,0.0,0.0,0.0
63.876808,1788157007.995557,0.0,0.0,0.0,0.0,0.0,0.0
63.980870,1788157008.099618,0.0,0.0,0.0,0.0,0.0,0.0
64.085877,1788157008.204626,0.0,0.0,0.0,0.0,0.0,0.0
64.186553,1788157008.305302,0.0,0.0,0.0,0.0,0.0,0.0
64.289833,1788157008.408581,0.0,0.0,0.0,0.0,0.0,0.0
64.391721,1788157008.510469,0.0,0.0,0.0,0.0,0.0,0.0
64.494579,1788157008.613328,0.0,0.0,0.0,0.0,0.0,0.0
64.596901,1788157008.715650,0.0,0.0,0.0,0.0,0.0,0.0
64.700355,1788157008.819104,0.0,0.0,0.0,0.0,0.0,0.0
64.804909,1788157008.923657,0.0,0.0,0.0,0.0,0.0,0.0
64.908010,1788157009.026758,0.0,0.0,0.0,0.0,0.0,0.0
65.010927,1788157009.129676,0.0,0.0,0.0,0.0,0.0,0.0
65.115783,1788157009.234532,0.0,0.0,0.0,0.0,0.0,0.0
65.219126,1788157009.337875,0.0,0.0,0.0,0.0,0.0,0.0
65.320905,1788157009.439654,0.0,0.0,0.0,0.0,0.0,0.0
65.424767,1788157009.543516,0.0,0.0,0.0,0.0,0.0,0.0
65.526501,1788157009.645249,0.0,0.0,0.0,0.0,0.0,0.0
65.628907,1788157009.747656,0.0,0.0,0.0,0.0,0.0,0.0
65.731273,1788157009.850021,0.0,0.0,0.0,0.0,0.0,0.0
65.835218,1788157009.953966,0.0,0.0,0.0,0.0,0.0,0.0
65.936689,1788157010.055438,0.0,0.0,0.0,0.0,0.0,0.0
66.041255,1788157010.160003,0.0,0.0,0.0,0.0,0.0,0.0
66.144859,1788157010.263608,0.0,0.0,0.0,0.0,0.0,0.0
66.248002,1788157010.366750,0.0,0.0,0.0,0.0,0.0,0.0
66.349704,1788157010.468452,0.0,0.0,0.0,0.0,0.0,0.0
66.452481,1788157010.571229,0.0,0.0,0.0,0.0,0.0,0.0
66.555181,1788157010.673930,0.0,0.0,0.0,0.0,0.0,0.0
66.658002,1788157010.776751,0.0,0.0,0.0,0.0,0.0,0.0
66.761273,1788157010.880022,0.0,0.0,0.0,0.0,0.0,0.0
66.863866,1788157010.982614,0.0,0.0,0.0,0.0,0.0,0.0
66.965626,1788157011.084375,0.0,0.0,0.0,0.0,0.0,0.0
67.067944,1788157011.186692,0.0,0.0,0.0,0.0,0.0,0.0
67.170283,1788157011.289031,0.0,0.0,0.0,0.0,0.0,0.0
67.272442,1788157011.391191,0.0,0.0,0.0,0.0,0.0,0.0
67.375120,1788157011.493868,0.0,0.0,0.0,0.0,0.0,0.0
67.476901,1788157011.595650,0.0,0.0,0.0,0.0,0.0,0.0
67.579009,1788157011.697757,0.0,0.0,0.0,0.0,0.0,0.0
67.681094,1788157011.799843,0.0,0.0,0.0,0.0,0.0,0.0
67.787234,1788157011.905983,0.0,0.0,0.0,0.0,0.0,0.0
67.892956,1788157012.011705,0.0,0.0,0.0,0.0,0.0,0.0
67.993520,1788157012.112268,0.0,0.0,0.0,0.0,0.0,0.0
68.095536,1788157012.214284,0.0,0.0,0.0,0.0,0.0,0.0
68.197651,1788157012.316400,0.0,0.0,0.0,0.0,0.0,0.0
68.300340,1788157012.419088,0.0,0.0,0.0,0.0,0.0,0.0
68.402494,1788157012.521242,0.0,0.0,0.0,0.0,0.0,0.0
68.504309,1788157012.623058,0.0,0.0,0.0,0.0,0.0,0.0
68.606495,1788157012.725244,0.0,0.0,0.0,0.0,0.0,0.0
68.709958,1788157012.828707,0.0,0.0,0.0,0.0,0.0,0.0
68.814358,1788157012.933107,0.0,0.0,0.0,0.0,0.0,0.0
68.920003,1788157013.038752,0.0,0.0,0.0,0.0,0.0,0.0
69.023597,1788157013.142346,0.0,0.0,0.0,0.0,0.0,0.0
69.132339,1788157013.251087,0.0,0.0,0.0,0.0,0.0,0.0
69.238617,1788157013.357366,0.0,0.0,0.0,0.0,0.0,0.0
69.343160,1788157013.461909,0.0,0.0,0.0,0.0,0.0,0.0
69.447845,1788157013.566594,0.0,0.0,0.0,0.0,0.0,0.0
69.553216,1788157013.671964,0.0,0.0,0.0,0.0,0.0,0.0
69.659889,1788157013.778638,0.0,0.0,0.0,0.0,0.0,0.0
69.770209,1788157013.888958,0.0,0.0,0.0,0.0,0.0,0.0
69.871989,1788157013.990737,0.0,0.0,0.0,0.0,0.0,0.0
69.978823,1788157014.097572,0.0,0.0,0.0,0.0,0.0,0.0
70.085763,1788157014.204512,0.0,0.0,0.0,0.0,0.0,0.0
70.189050,1788157014.307798,0.0,0.0,0.0,0.0,0.0,0.0
70.293774,1788157014.412523,0.0,0.0,0.0,0.0,0.0,0.0
70.399683,1788157014.518431,0.0,0.0,0.0,0.0,0.0,0.0
70.506816,1788157014.625565,0.0,0.0,0.0,0.0,0.0,0.0
70.611129,1788157014.729877,0.0,0.0,0.0,0.0,0.0,0.0
70.712778,1788157014.831527,0.0,0.0,0.0,0.0,0.0,0.0
70.814925,1788157014.933673,0.0,0.0,0.0,0.0,0.0,0.0
70.917006,1788157015.035755,0.0,0.0,0.0,0.0,0.0,0.0
71.020038,1788157015.138786,0.0,0.0,0.0,0.0,0.0,0.0
71.123371,1788157015.242120,0.0,0.0,0.0,0.0,0.0,0.0
71.227030,1788157015.345779,0.0,0.0,0.0,0.0,0.0,0.0
71.333976,1788157015.452725,0.0,0.0,0.0,0.0,0.0,0.0
71.441936,1788157015.560685,0.0,0.0,0.0,0.0,0.0,0.0
71.553723,1788157015.672471,0.0,0.0,0.0,0.0,0.0,0.0
71.653266,1788157015.772015,0.0,0.0,0.0,0.0,0.0,0.0
71.758140,1788157015.876889,0.0,0.0,0.0,0.0,0.0,0.0
71.861821,1788157015.980570,0.0,0.0,0.0,0.0,0.0,0.0
71.969762,1788157016.088511,0.0,0.0,0.0,0.0,0.0,0.0
72.071873,1788157016.190621,0.0,0.0,0.0,0.0,0.0,0.0
72.174486,1788157016.293235,0.0,0.0,0.0,0.0,0.0,0.0
72.278180,1788157016.396929,0.0,0.0,0.0,0.0,0.0,0.0
72.381311,1788157016.500060,0.0,0.0,0.0,0.0,0.0,0.0
72.483295,1788157016.602044,0.0,0.0,0.0,0.0,0.0,0.0
72.585241,1788157016.703990,0.0,0.0,0.0,0.0,0.0,0.0
72.688777,1788157016.807526,0.0,0.0,0.0,0.0,0.0,0.0
72.792405,1788157016.911154,0.0,0.0,0.0,0.0,0.0,0.0
72.896127,1788157017.014876,0.0,0.0,0.0,0.0,0.0,0.0
72.997049,1788157017.115798,0.0,0.0,0.0,0.0,0.0,0.0
73.100777,1788157017.219526,0.0,0.0,0.0,0.0,0.0,0.0
73.206604,1788157017.325352,0.0,0.0,0.0,0.0,0.0,0.0
73.308125,1788157017.426873,0.0,0.0,0.0,0.0,0.0,0.0
73.413247,1788157017.531995,0.0,0.0,0.0,0.0,0.0,0.0
73.517349,1788157017.636098,0.0,0.0,0.0,0.0,0.0,0.0
73.622108,1788157017.740856,0.0,0.0,0.0,0.0,0.0,0.0
73.728219,1788157017.846967,0.0,0.0,0.0,0.0,0.0,0.0
73.831427,1788157017.950176,0.0,0.0,0.0,0.0,0.0,0.0
73.936495,1788157018.055244,0.0,0.0,0.0,0.0,0.0,0.0
74.041192,1788157018.159941,0.0,0.0,0.0,0.0,0.0,0.0
74.145588,1788157018.264337,0.0,0.0,0.0,0.0,0.0,0.0
74.251509,1788157018.370257,0.0,0.0,0.0,0.0,0.0,0.0
74.355804,1788157018.474552,0.0,0.0,0.0,0.0,0.0,0.0
74.463194,1788157018.581943,0.0,0.0,0.0,0.0,0.0,0.0
74.568993,1788157018.687741,0.0,0.0,0.0,0.0,0.0,0.0
74.673130,1788157018.791878,0.0,0.0,0.0,0.0,0.0,0.0
74.777729,1788157018.896478,0.0,0.0,0.0,0.0,0.0,0.0
74.883649,1788157019.002398,0.0,0.0,0.0,0.0,0.0,0.0
74.986969,1788157019.105718,0.0,0.0,0.0,0.0,0.0,0.0
75.090322,1788157019.209071,0.0,0.0,0.0,0.0,0.0,0.0
75.194319,1788157019.313067,0.0,0.0,0.0,0.0,0.0,0.0
75.302401,1788157019.421149,0.0,0.0,0.0,0.0,0.0,0.0
75.403214,1788157019.521963,0.0,0.0,0.0,0.0,0.0,0.0
75.515665,1788157019.634414,0.0,0.0,0.0,0.0,0.0,0.0
75.616612,1788157019.735361,0.0,0.0,0.0,0.0,0.0,0.0
75.720434,1788157019.839183,0.0,0.0,0.0,0.0,0.0,0.0
75.823823,1788157019.942571,0.0,0.0,0.0,0.0,0.0,0.0
75.927336,1788157020.046085,0.0,0.0,0.0,0.0,0.0,0.0
76.030757,1788157020.149506,0.0,0.0,0.0,0.0,0.0,0.0
76.135016,1788157020.253764,0.0,0.0,0.0,0.0,0.0,0.0
76.238595,1788157020.357344,0.0,0.0,0.0,0.0,0.0,0.0
76.342798,1788157020.461547,0.0,0.0,0.0,0.0,0.0,0.0
76.446836,1788157020.565584,0.0,0.0,0.0,0.0,0.0,0.0
76.561417,1788157020.680166,0.0,0.0,0.0,0.0,0.0,0.0
76.667743,1788157020.786492,0.0,0.0,0.0,nan,0.0,0.0
76.773083,1788157020.891832,0.0,0.0,0.0,0.1,0.0,0.0
76.878479,1788157020.997227,0.0,0.0,0.0,0.1,0.0,0.0
76.982966,1788157021.101715,0.0,0.0,0.0,0.1,0.0,0.0
77.084717,1788157021.203465,0.0,0.0,0.0,0.1,0.0,0.0
77.189462,1788157021.308210,0.0,0.0,0.0,0.1,0.0,0.0
77.297658,1788157021.416407,0.0,0.0,0.0,0.1,0.0,0.0
77.402481,1788157021.521230,0.0,0.0,0.0,0.1,0.0,0.0
77.507143,1788157021.625892,0.0,0.0,0.0,0.1,0.0,0.0
77.610853,1788157021.729602,0.0,0.0,0.0,0.1,0.0,0.0
